6/18/2013,INR,58.82649644,1
6/18/2013,EUR,0.745972924,0.745972924
6/18/2013,GBP,0.639731111,0.639731111
6/19/2013,INR,58.72048532,1
6/19/2013,EUR,0.746113121,0.746113121
6/19/2013,GBP,0.638790265,0.638790265
6/20/2013,INR,59.57978469,1
6/20/2013,EUR,0.756855105,0.756855105
6/20/2013,GBP,0.646569535,0.646569535
6/21/2013,INR,59.27250172,1
6/21/2013,EUR,0.762631428,0.762631428
6/21/2013,GBP,0.650571664,0.650571664
6/22/2013,INR,59.27550125,1
6/22/2013,EUR,0.762075,0.762075
6/22/2013,GBP,0.648382286,0.648382286
6/23/2013,INR,59.27550153,1
6/23/2013,EUR,0.762075,0.762075
6/23/2013,GBP,0.648382286,0.648382286
6/24/2013,INR,59.81035292,1
6/24/2013,EUR,0.763856557,0.763856557
6/24/2013,GBP,0.649125652,0.649125652
6/25/2013,INR,59.67023892,1
6/25/2013,EUR,0.764599563,0.764599563
6/25/2013,GBP,0.648746977,0.648746977
6/26/2013,INR,60.73490842,1
6/26/2013,EUR,0.769243887,0.769243887
6/26/2013,GBP,0.652335621,0.652335621
6/27/2013,INR,60.19929726,1
6/27/2013,EUR,0.768205602,0.768205602
6/27/2013,GBP,0.656465947,0.656465947
6/28/2013,INR,59.49873691,1
6/28/2013,EUR,0.768630466,0.768630466
6/28/2013,GBP,0.657430173,0.657430173
6/29/2013,INR,59.53350019,1
6/29/2013,EUR,0.76866,0.76866
6/29/2013,GBP,0.657332545,0.657332545
6/30/2013,INR,59.52600098,1
6/30/2013,EUR,0.76865998,0.76865998
6/30/2013,GBP,0.657462196,0.657462196
7/1/2013,INR,59.52751322,1
7/1/2013,EUR,0.765644788,0.765644788
7/1/2013,GBP,0.655842851,0.655842851
7/2/2013,INR,59.55155373,1
7/2/2013,EUR,0.768272852,0.768272852
7/2/2013,GBP,0.659248867,0.659248867
7/3/2013,INR,60.22646314,1
7/3/2013,EUR,0.769018635,0.769018635
7/3/2013,GBP,0.655170755,0.655170755
7/4/2013,INR,60.10074324,1
7/4/2013,EUR,0.774239343,0.774239343
7/4/2013,GBP,0.663668048,0.663668048
7/5/2013,INR,60.49245296,1
7/5/2013,EUR,0.779270495,0.779270495
7/5/2013,GBP,0.670632374,0.670632374
7/6/2013,INR,60.24000168,1
7/6/2013,EUR,0.779485,0.779485
