Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
20-Apr-23,CESC,68.2,68.5,-0.0044,0.016,0.016,0.3057
20-Apr-23,CGCL,633.1,626.55,0.0104,0.0208,0.0208,0.3974
20-Apr-23,CGPOWER,300.1,298.6,0.005,0.0235,0.0234,0.4471
20-Apr-23,CHALET,368.7,367.65,0.0029,0.0233,0.0233,0.4451
20-Apr-23,CHAMBLFERT,276.8,282.05,-0.0188,0.0244,0.0244,0.4662
20-Apr-23,CHAMPION,10,10,0,0,0,0
20-Apr-23,CHEMBOND,276.55,270.35,0.0227,0.0271,0.0271,0.5177
20-Apr-23,CHEMCON,264.15,265.1,-0.0036,0.0264,0.0264,0.5044
20-Apr-23,CHEMFAB,279.3,276.85,0.0088,0.033,0.0329,0.6286
20-Apr-23,CHEMPLASTS,423.3,420.95,0.0056,0.026,0.026,0.4967
20-Apr-23,CHENNPETRO,275.45,262.45,0.0483,0.0326,0.0327,0.6247
20-Apr-23,CHEVIOT,1063.85,1053.95,0.0093,0.0132,0.0132,0.2522
20-Apr-23,CHITRAKUT,30.4,30.4,0,0,0,0
20-Apr-23,CHOICEIN,320.8,318.95,0.0058,0.0153,0.0153,0.2923
20-Apr-23,CHOLAFIN,843.3,846.95,-0.0043,0.0232,0.0231,0.4413
20-Apr-23,CHOLAHLDNG,580.05,574.7,0.0093,0.0166,0.0166,0.3171
20-Apr-23,CIGNITITEC,802.35,792.15,0.0128,0.0246,0.0245,0.4681
20-Apr-23,CINELINE,96.2,96.5,-0.0031,0.0299,0.0298,0.5693
20-Apr-23,CINEVISTA,12.1,12.5,-0.0325,0.0385,0.0384,0.7336
20-Apr-23,CIPLA,904,911.9,-0.0087,0.0145,0.0144,0.2751
20-Apr-23,CITYGOLD,10,10,0,0,0,0
20-Apr-23,CLEAN,1394.75,1414.1,-0.0138,0.0189,0.0189,0.3611
20-Apr-23,CLEDUCATE,54.85,55.8,-0.0172,0.031,0.031,0.5923
20-Apr-23,CLSEL,178,179.85,-0.0103,0.0309,0.0309,0.5903
20-Apr-23,CMICABLES,12.75,12.5,0.0198,0.0388,0.0387,0.7394
20-Apr-23,CMSINFO,289.25,296.35,-0.0242,0.0178,0.0179,0.342
20-Apr-23,COALINDIA,229.55,230.4,-0.0037,0.0179,0.0178,0.3401
20-Apr-23,COASTCORP,208.05,212.65,-0.0219,0.0316,0.0316,0.6037
20-Apr-23,COCHINSHIP,489.4,487.3,0.0043,0.0245,0.0245,0.4681
20-Apr-23,COFFEEDAY,31.8,32.55,-0.0233,0.0384,0.0383,0.7317
20-Apr-23,COFORGE,3813.45,3902.05,-0.023,0.024,0.024,0.4585
20-Apr-23,COLPAL,1536.55,1528.95,0.005,0.0115,0.0115,0.2197
20-Apr-23,COMPINFO,13.95,14.05,-0.0071,0.0339,0.0339,0.6477
20-Apr-23,COMPUSOFT,18,18,0,0.0382,0.0381,0.7279
20-Apr-23,CONCOR,611.6,599.4,0.0201,0.0195,0.0195,0.3725
20-Apr-23,CONFIPET,59.35,59.4,-0.0008,0.0291,0.029,0.554
20-Apr-23,CONSOFINVT,106.85,108.15,-0.0121,0.031,0.0309,0.5903
20-Apr-23,CONSUMBEES,80.11,80.15,-0.0005,0.0091,0.0091,0.1739
20-Apr-23,CONTROLPR,574.3,571.4,0.0051,0.0268,0.0267,0.5101
20-Apr-23,CORALFINAC,32.9,33.1,-0.0061,0.0344,0.0344,0.6572
20-Apr-23,CORDSCABLE,67.6,68.15,-0.0081,0.0319,0.0318,0.6075
20-Apr-23,COROMANDEL,930.6,946.75,-0.0172,0.017,0.017,0.3248
20-Apr-23,COSMOFIRST,635.05,635.05,0,0.027,0.0269,0.5139
20-Apr-23,COUNCODOS,3.95,3.9,0.0127,0.0384,0.0383,0.7317
20-Apr-23,CPSEETF,40.94,40.76,0.0044,0.012,0.0119,0.2273
20-Apr-23,CRAFTSMAN,3042.8,3076.6,-0.011,0.0217,0.0216,0.4127
20-Apr-23,CREATIVE,418.55,406.75,0.0286,0.0309,0.0308,0.5884
20-Apr-23,CREATIVEYE,4.25,4.3,-0.0117,0.0531,0.053,1.0126
20-Apr-23,CREDITACC,992.45,983.15,0.0094,0.0251,0.025,0.4776
20-Apr-23,CREMICA,19.2,19.2,0,0,0,0
20-Apr-23,CREST,161.25,161.85,-0.0037,0.0263,0.0262,0.5006
20-Apr-23,CRISIL,3307.3,3354.75,-0.0142,0.0197,0.0197,0.3764
20-Apr-23,CROMPTON,293.7,292.25,0.0049,0.0185,0.0184,0.3515
20-Apr-23,CROWN,38.05,39,-0.0247,0.027,0.027,0.5158
20-Apr-23,CSBBANK,288.35,278.6,0.0344,0.0237,0.0238,0.4547
20-Apr-23,CSLFINANCE,213.35,212.25,0.0052,0.0212,0.0212,0.405
20-Apr-23,CTE,51.7,52.65,-0.0182,0.0357,0.0356,0.6801
20-Apr-23,CUB,133.05,128.7,0.0332,0.0233,0.0234,0.4471
20-Apr-23,CUBEXTUB,41.5,43.7,-0.0517,0.0419,0.0419,0.8005
20-Apr-23,CUMMINSIND,1559.9,1501.05,0.0385,0.0173,0.0175,0.3343
20-Apr-23,CUPID,269.4,266.65,0.0103,0.0252,0.0252,0.4814
20-Apr-23,CYBERMEDIA,15.8,15.8,0,0.0394,0.0393,0.7508
20-Apr-23,CYBERTECH,119.9,121.05,-0.0095,0.0318,0.0317,0.6056
20-Apr-23,CYIENT,1091.25,1068.75,0.0208,0.0203,0.0203,0.3878
20-Apr-23,DAAWAT,108.1,106.2,0.0177,0.0278,0.0278,0.5311
20-Apr-23,DABUR,525.3,520.05,0.01,0.0134,0.0134,0.256
20-Apr-23,DALBHARAT,1988.9,2052.5,-0.0315,0.0211,0.0211,0.4031
20-Apr-23,DALMIARF,157,157,0,0.0063,0.0063,0.1204
20-Apr-23,DALMIASUG,373.6,368.75,0.0131,0.0296,0.0295,0.5636
20-Apr-23,DAMODARIND,43.4,42.3,0.0257,0.0339,0.0339,0.6477
20-Apr-23,DANGEE,14.9,14.75,0.0101,0.0358,0.0357,0.682
20-Apr-23,DATAMATICS,294.4,296.55,-0.0073,0.03,0.03,0.5731
20-Apr-23,DATAPATTNS,1692.9,1589.1,0.0633,0.0277,0.028,0.5349
20-Apr-23,DBCORP,110.35,110.9,-0.005,0.0269,0.0268,0.512
20-Apr-23,DBL,178.55,178.9,-0.002,0.0246,0.0246,0.47
20-Apr-23,DBOL,153.15,155.35,-0.0143,0.0252,0.0252,0.4814
20-Apr-23,DBREALTY,88.8,90.35,-0.0173,0.0389,0.0388,0.7413
20-Apr-23,DBSTOCKBRO,25.3,23.75,0.0632,0.0425,0.0426,0.8139
20-Apr-23,DCAL,137.8,134.45,0.0246,0.0321,0.0321,0.6133
20-Apr-23,DCBBANK,101.85,102.5,-0.0064,0.0245,0.0244,0.4662
20-Apr-23,DCI,118.05,125.85,-0.064,0.0293,0.0296,0.5655
20-Apr-23,DCM,66.85,65.4,0.0219,0.0363,0.0363,0.6935
20-Apr-23,DCMFINSERV,7.25,6.95,0.0423,0.0506,0.0506,0.9667
20-Apr-23,DCMNVL,155,155.1,-0.0006,0.0312,0.0311,0.5942
20-Apr-23,DCMSHRIRAM,799.4,827.45,-0.0345,0.0238,0.0239,0.4566
20-Apr-23,DCMSRIND,72.05,70.8,0.0175,0.0232,0.0232,0.4432
20-Apr-23,DCW,45.05,45.35,-0.0066,0.0304,0.0303,0.5789
20-Apr-23,DCXINDIA,176.25,174.2,0.0117,0.0204,0.0203,0.3878
20-Apr-23,DDVENTURES,10,10,0,0,0,0
20-Apr-23,DECCANCE,460.2,455.7,0.0098,0.0196,0.0195,0.3725
20-Apr-23,DEEPAKFERT,599.35,616.65,-0.0285,0.0288,0.0288,0.5502
20-Apr-23,DEEPAKNTR,1837.45,1848.4,-0.0059,0.0216,0.0216,0.4127
20-Apr-23,DEEPENR,117.4,119.6,-0.0186,0.0348,0.0348,0.6649
20-Apr-23,DEEPINDS,152.05,148.6,0.023,0.0315,0.0314,0.5999
20-Apr-23,DEEPJYOTI,20.8,20.8,0,0,0,0
20-Apr-23,DELHISAFE,48.8,48.8,0,0,0,0
20-Apr-23,DELHIVERY,337.1,327.8,0.028,0.0246,0.0246,0.47
20-Apr-23,DELPHIFX,337.9,335.5,0.0071,0.032,0.0319,0.6094
20-Apr-23,DELTACORP,193.4,190.55,0.0148,0.0266,0.0266,0.5082
20-Apr-23,DELTAMAGNT,77.7,79.1,-0.0179,0.0367,0.0366,0.6992
20-Apr-23,DEN,29.55,29.45,0.0034,0.0234,0.0233,0.4451
20-Apr-23,DENIMDL,1.1,1.1,0,0,0,0
20-Apr-23,DENORA,1149.4,1136.05,0.0117,0.0373,0.0372,0.7107
20-Apr-23,DEVIT,97.15,97.55,-0.0041,0.031,0.0309,0.5903
20-Apr-23,DEVRUPTRAD,10,10,0,0,0,0
20-Apr-23,DEVYANI,161.1,160.9,0.0012,0.0207,0.0206,0.3936
20-Apr-23,DEWANHOUS,16.7,16.7,0,0.0197,0.0196,0.3745
20-Apr-23,DGCONTENT,15.25,14.8,0.03,0.0424,0.0424,0.8101
20-Apr-23,DHAMPURSUG,244.6,246.15,-0.0063,0.0292,0.0292,0.5579
20-Apr-23,DHANBANK,16.35,16.45,-0.0061,0.0294,0.0293,0.5598
20-Apr-23,DHANI,38.05,38.45,-0.0105,0.0405,0.0404,0.7718
20-Apr-23,DHANUKA,647.15,647.2,-0.0001,0.0162,0.0162,0.3095
20-Apr-23,DHARMAJ,166.95,165.95,0.006,0.0186,0.0186,0.3554
20-Apr-23,DHARSUGAR,9.05,9.2,-0.0164,0.0286,0.0285,0.5445
20-Apr-23,DHAVAL,10,10,0,0,0,0
20-Apr-23,DHRUV,51.15,51.6,-0.0088,0.0281,0.028,0.5349
20-Apr-23,DHSL,19.55,19.55,0,0,0,0
20-Apr-23,DHUNINV,615.15,614.7,0.0007,0.0295,0.0294,0.5617
20-Apr-23,DIAMONDYD,698.1,701.1,-0.0043,0.019,0.019,0.363
20-Apr-23,DICIND,418.9,413.45,0.0131,0.0196,0.0196,0.3745
20-Apr-23,DIGISPICE,19.95,19.9,0.0025,0.0338,0.0337,0.6438
20-Apr-23,DIGJAMLMTD,89.75,91.45,-0.0188,0.0277,0.0277,0.5292
20-Apr-23,DIL,18.05,17.65,0.0224,0.0391,0.039,0.7451
20-Apr-23,DISHTV,13.7,13.6,0.0073,0.0381,0.0381,0.7279
20-Apr-23,DIVGIITTS,655.7,659.2,-0.0053,0.0051,0.0051,0.0974
20-Apr-23,DIVISLAB,3203.1,3342.6,-0.0426,0.0197,0.0199,0.3802
20-Apr-23,DIVOPPBEES,48.45,48.47,-0.0004,0.0112,0.0112,0.214
20-Apr-23,DIXON,2987.5,3010.55,-0.0077,0.0249,0.0248,0.4738
20-Apr-23,DJML,146.55,144.9,0.0113,0.0197,0.0196,0.3745
20-Apr-23,DLF,414.45,421.7,-0.0173,0.0222,0.0222,0.4241
20-Apr-23,DLINKINDIA,244.95,245.3,-0.0014,0.0342,0.0341,0.6515
20-Apr-23,DMART,3482.2,3476.2,0.0017,0.0182,0.0181,0.3458
20-Apr-23,DMCC,257.05,264.85,-0.0299,0.0169,0.017,0.3248
20-Apr-23,DNAMEDIA,2.6,2.5,0.0392,0.0438,0.0437,0.8349
20-Apr-23,DODLA,491.6,478.75,0.0265,0.0165,0.0165,0.3152
20-Apr-23,DOLATALGO,48.45,48,0.0093,0.026,0.026,0.4967
20-Apr-23,DOLLAR,364,354.6,0.0262,0.0273,0.0273,0.5216
20-Apr-23,DONEAR,92.4,90.8,0.0175,0.0346,0.0346,0.661
20-Apr-23,DPABHUSHAN,328.45,324.9,0.0109,0.0268,0.0267,0.5101
20-Apr-23,DPSCLTD,10.4,10.2,0.0194,0.0309,0.0309,0.5903
20-Apr-23,DPWIRES,417.15,410.25,0.0167,0.0332,0.0331,0.6324
20-Apr-23,DRCSYSTEMS,40.05,42.1,-0.0499,0.0482,0.0482,0.9209
20-Apr-23,DREAMFOLKS,436.7,440.75,-0.0092,0.0179,0.0178,0.3401
20-Apr-23,DREDGECORP,306.55,307.55,-0.0033,0.0261,0.026,0.4967
20-Apr-23,DRFRESH,45.75,45.75,0,0,0,0
20-Apr-23,DRMIND,10,10,0,0,0,0
20-Apr-23,DRREDDY,4858.2,4909.35,-0.0105,0.0135,0.0134,0.256
20-Apr-23,DSPBANKETF,42.08,41.98,0.0024,0.0056,0.0056,0.107
20-Apr-23,DSPN50ETF,178.5,178.61,-0.0006,0.0077,0.0077,0.1471
20-Apr-23,DSPNEWETF,205.09,204.92,0.0008,0.0099,0.0099,0.1891
20-Apr-23,DSPQ50ETF,159.71,160.16,-0.0028,0.0075,0.0075,0.1433
20-Apr-23,DSPSILVETF,74.5,73.29,0.0164,0.0129,0.0129,0.2465
20-Apr-23,DSSL,395.3,376.5,0.0487,0.0418,0.0418,0.7986
20-Apr-23,DTIL,195.85,195.3,0.0028,0.0263,0.0263,0.5025
20-Apr-23,DUCON,7.05,6.9,0.0215,0.0409,0.0409,0.7814
20-Apr-23,DVL,225.45,224,0.0065,0.0265,0.0264,0.5044
20-Apr-23,DWARKESH,95.3,96.55,-0.013,0.0291,0.029,0.554
20-Apr-23,DYCL,183.1,181.9,0.0066,0.0244,0.0243,0.4643
20-Apr-23,DYNAMATECH,2956.35,2923.2,0.0113,0.0296,0.0295,0.5636
20-Apr-23,DYNPRO,321.35,303.2,0.0581,0.0341,0.0343,0.6553
20-Apr-23,E2E,174.45,178.8,-0.0246,0.0303,0.0303,0.5789
20-Apr-23,EASEMYTRIP,45.05,44.75,0.0067,0.0346,0.0345,0.6591
20-Apr-23,EASTSILK,2,2,0,0.0339,0.0338,0.6457
20-Apr-23,EBANK,4399.99,4399.99,0,0.0235,0.0234,0.4471
20-Apr-23,EBBETF0425,1124.67,1123.2,0.0013,0.0014,0.0014,0.0267
20-Apr-23,EBBETF0430,1264.66,1264.3,0.0003,0.0019,0.0019,0.0363
20-Apr-23,EBBETF0431,1128.71,1128.76,0,0.0018,0.0018,0.0344
20-Apr-23,EBBETF0433,1023.67,1026.94,-0.0032,0.0013,0.0013,0.0248
20-Apr-23,EBSL,10,10,0,0,0,0
20-Apr-23,ECLERX,1276.5,1288.2,-0.0091,0.0221,0.0221,0.4222
20-Apr-23,EDELWEISS,57.5,56.15,0.0238,0.0258,0.0257,0.491
20-Apr-23,EDUCOMP,1.85,1.8,0.0274,0.0303,0.0303,0.5789
20-Apr-23,EICHERMOT,3246.95,3289.6,-0.013,0.0178,0.0178,0.3401
20-Apr-23,EIDPARRY,506.7,511.45,-0.0093,0.0253,0.0253,0.4834
20-Apr-23,EIFFL,149.5,148.9,0.004,0.027,0.0269,0.5139
20-Apr-23,EIFL,10,10,0,0,0,0
20-Apr-23,EIHAHOTELS,451.75,452.05,-0.0007,0.0264,0.0263,0.5025
20-Apr-23,EIHOTEL,171.45,169.55,0.0111,0.025,0.025,0.4776
20-Apr-23,EIMCOELECO,400.35,406.4,-0.015,0.0258,0.0257,0.491
20-Apr-23,EKC,101.7,103.1,-0.0137,0.0379,0.0378,0.7222
20-Apr-23,ELDEHSG,594.2,592,0.0037,0.0184,0.0183,0.3496
20-Apr-23,ELECON,448.25,444.45,0.0085,0.0326,0.0325,0.6209
20-Apr-23,ELECTCAST,34.65,34.65,0,0.0258,0.0258,0.4929
20-Apr-23,ELECTHERM,65.95,60.6,0.0846,0.0306,0.0311,0.5942
20-Apr-23,ELGIEQUIP,507.65,505.95,0.0034,0.031,0.0309,0.5903
20-Apr-23,ELGIRUBCO,37.3,37.7,-0.0107,0.032,0.0319,0.6094
20-Apr-23,ELIN,133.6,133.35,0.0019,0.0171,0.017,0.3248
20-Apr-23,ELLORA,10,10,0,0,0,0
20-Apr-23,EMAMILTD,362.95,363.7,-0.0021,0.0184,0.0184,0.3515
20-Apr-23,EMAMIPAP,120.5,119.35,0.0096,0.0298,0.0297,0.5674
20-Apr-23,EMAMIREAL,68.2,68.2,0,0.0313,0.0312,0.5961
20-Apr-23,EMBASSY,321.61,321.03,0.0018,0.0121,0.0121,0.2312
20-Apr-23,EMIL,76.2,75.55,0.0086,0.0181,0.0181,0.3458
20-Apr-23,EMKAY,80.25,66.85,0.1827,0.0299,0.0325,0.6209
20-Apr-23,EMMBI,84.4,84.6,-0.0024,0.0246,0.0245,0.4681
20-Apr-23,EMRALD,447,447,0,0,0,0
20-Apr-23,EMUDHRA,267.5,272.9,-0.02,0.0201,0.0201,0.384
20-Apr-23,ENDURANCE,1260.85,1245.3,0.0124,0.0174,0.0173,0.3305
20-Apr-23,ENERGYDEV,17.1,17.05,0.0029,0.0362,0.0361,0.6897
20-Apr-23,ENGINERSIN,80.6,78.1,0.0315,0.0206,0.0207,0.3955
20-Apr-23,ENIL,123.6,123.55,0.0004,0.0269,0.0269,0.5139
20-Apr-23,EPL,160.7,163.55,-0.0176,0.0219,0.0219,0.4184
20-Apr-23,EQUITASBNK,69.6,69.7,-0.0014,0.025,0.0249,0.4757
20-Apr-23,ERIS,619.3,619.55,-0.0004,0.015,0.015,0.2866
20-Apr-23,EROSMEDIA,24.1,24.15,-0.0021,0.0365,0.0364,0.6954
20-Apr-23,ESABINDIA,3383.55,3378.3,0.0016,0.0245,0.0244,0.4662
20-Apr-23,ESCORTS,1982.45,1990.35,-0.004,0.0204,0.0204,0.3897
20-Apr-23,ESSARSHPNG,8.45,8.5,-0.0059,0.0337,0.0336,0.6419
20-Apr-23,ESSENTIA,6.4,6.45,-0.0078,0.0393,0.0392,0.7489
20-Apr-23,ESTER,107.4,103,0.0418,0.0283,0.0284,0.5426
20-Apr-23,ETHOSLTD,1226,1189.5,0.0302,0.0191,0.0192,0.3668
20-Apr-23,EUROTEXIND,12.5,12.4,0.008,0.0722,0.072,1.3756
20-Apr-23,EVEREADY,301.85,302,-0.0005,0.0235,0.0234,0.4471
20-Apr-23,EVERESTIND,840.45,769.1,0.0887,0.0315,0.032,0.6114
20-Apr-23,EXCEL,0.4,0.4,0,0.0584,0.0582,1.1119
20-Apr-23,EXCELINDUS,883.2,864.7,0.0212,0.0277,0.0277,0.5292
20-Apr-23,EXIDEIND,188.05,188.1,-0.0003,0.0155,0.0155,0.2961
20-Apr-23,EXPLEOSOL,1267.55,1250.45,0.0136,0.0263,0.0263,0.5025
20-Apr-23,EXXARO,117.25,119.95,-0.0228,0.024,0.024,0.4585
20-Apr-23,FACT,325,328.95,-0.0121,0.0433,0.0432,0.8253
20-Apr-23,FAIRCHEMOR,1142.85,1144.5,-0.0014,0.0302,0.0301,0.5751
20-Apr-23,FAZE3Q,363.95,364.9,-0.0026,0.0166,0.0166,0.3171
20-Apr-23,FCL,245.3,245.4,-0.0004,0.0317,0.0316,0.6037
20-Apr-23,FCONSUMER,0.95,1,-0.0513,0.0458,0.0458,0.875
20-Apr-23,FCSSOFT,2.15,2.1,0.0235,0.0459,0.0458,0.875
20-Apr-23,FDC,271.05,266.75,0.016,0.0175,0.0175,0.3343
20-Apr-23,FEDERALBNK,132.3,131.7,0.0045,0.0199,0.0199,0.3802
20-Apr-23,FFIL,10,10,0,0,0,0
20-Apr-23,FIBERWEB,32.75,33.3,-0.0167,0.0227,0.0226,0.4318
20-Apr-23,FIEMIND,1597.65,1597.75,-0.0001,0.0305,0.0304,0.5808
20-Apr-23,FILATEX,35.8,36.25,-0.0125,0.029,0.0289,0.5521
20-Apr-23,FINCABLES,858.5,866.2,-0.0089,0.0255,0.0255,0.4872
20-Apr-23,FINEORG,4291.75,4456.75,-0.0377,0.0255,0.0256,0.4891
20-Apr-23,FINOPB,209.75,210.6,-0.004,0.026,0.0259,0.4948
20-Apr-23,FINPIPE,164.3,166.3,-0.0121,0.0228,0.0228,0.4356
20-Apr-23,FIRL,10,10,0,0,0,0
20-Apr-23,FIVESTAR,545.65,546.45,-0.0015,0.0182,0.0182,0.3477
20-Apr-23,FLEXITUFF,27.6,27.55,0.0018,0.0401,0.04,0.7642
20-Apr-23,FLFL,6.35,6.45,-0.0156,0.0405,0.0404,0.7718
20-Apr-23,FLUOROCHEM,3303.35,3301.3,0.0006,0.0261,0.026,0.4967
20-Apr-23,FMGOETZE,316.6,302.35,0.0461,0.0162,0.0165,0.3152
20-Apr-23,FMNL,5.3,5.55,-0.0461,0.0348,0.0349,0.6668
20-Apr-23,FOCUS,665.7,667.15,-0.0022,0.0322,0.0322,0.6152
20-Apr-23,FOODSIN,138.4,137.5,0.0065,0.0296,0.0295,0.5636
20-Apr-23,FORCEMOT,1310.75,1267.7,0.0334,0.0249,0.0249,0.4757
20-Apr-23,FORTIS,265.45,267.25,-0.0068,0.0206,0.0205,0.3917
20-Apr-23,FOSECOIND,2325,2353.05,-0.012,0.0248,0.0248,0.4738
20-Apr-23,FRICKINDIA,10,10,0,0,0,0
20-Apr-23,FSL,114.3,113.65,0.0057,0.0229,0.0228,0.4356
20-Apr-23,FUSION,408.55,415.5,-0.0169,0.0152,0.0152,0.2904
20-Apr-23,GABRIEL,152.65,147.3,0.0357,0.0246,0.0247,0.4719
20-Apr-23,GAEL,277.4,272.5,0.0178,0.0308,0.0308,0.5884
20-Apr-23,GAIL,108.7,108.25,0.0041,0.0178,0.0178,0.3401
20-Apr-23,GAL,2.8,2.55,0.0935,0.0358,0.0363,0.6935
20-Apr-23,GALAXYSURF,2505.35,2467,0.0154,0.0157,0.0157,0.2999
20-Apr-23,GALLANTT,62.6,62.25,0.0056,0.0284,0.0284,0.5426
20-Apr-23,GANDHITUBE,508.5,526.6,-0.035,0.0285,0.0286,0.5464
20-Apr-23,GANECOS,920.9,923.75,-0.0031,0.0215,0.0214,0.4088
20-Apr-23,GANESHBE,169.45,168.5,0.0056,0.0236,0.0235,0.449
20-Apr-23,GANESHHOUC,326.2,326.05,0.0005,0.0316,0.0315,0.6018
20-Apr-23,GANGAFORGE,3.45,3.45,0,0.0315,0.0314,0.5999
20-Apr-23,GANGESSECU,104.85,104.65,0.0019,0.0311,0.031,0.5923
20-Apr-23,GARFIBRES,2898.6,2842.2,0.0196,0.0178,0.0178,0.3401
20-Apr-23,GARG,383.75,383.75,0,0,0,0
20-Apr-23,GATEWAY,63.65,62.4,0.0198,0.0153,0.0153,0.2923
20-Apr-23,GATI,118.35,118.35,0,0.0297,0.0296,0.5655
20-Apr-23,GAYAHWS,0.9,0.95,-0.0541,0.0552,0.0552,1.0546
20-Apr-23,GDHL,10,10,0,0,0,0
20-Apr-23,GEECEE,140.8,140.75,0.0004,0.0276,0.0276,0.5273
20-Apr-23,GEEKAYWIRE,163.7,168.05,-0.0262,0.0416,0.0415,0.7929
20-Apr-23,GENCON,56.8,56.75,0.0009,0.0316,0.0315,0.6018
20-Apr-23,GENESISFIN,15.95,15.95,0,0,0,0
20-Apr-23,GENESYS,300.8,310.9,-0.033,0.0327,0.0327,0.6247
20-Apr-23,GENUSPAPER,13.95,14.1,-0.0107,0.0322,0.0322,0.6152
20-Apr-23,GENUSPOWER,87.35,86.55,0.0092,0.0298,0.0298,0.5693
20-Apr-23,GEOJITFSL,44.2,43.1,0.0252,0.0229,0.0229,0.4375
20-Apr-23,GEPIL,116.75,116.35,0.0034,0.0264,0.0263,0.5025
20-Apr-23,GESHIP,647.7,641.3,0.0099,0.0248,0.0248,0.4738
20-Apr-23,GET&D,143.05,146.1,-0.0211,0.025,0.025,0.4776
20-Apr-23,GFLLIMITED,55.6,55.1,0.009,0.026,0.026,0.4967
20-Apr-23,GHCL,485.15,475.3,0.0205,0.0239,0.0239,0.4566
20-Apr-23,GICHSGFIN,161.45,159.95,0.0093,0.0284,0.0283,0.5407
20-Apr-23,GICRE,149.8,148.3,0.0101,0.03,0.0299,0.5712
20-Apr-23,GILLANDERS,64.2,65.75,-0.0239,0.0314,0.0313,0.598
20-Apr-23,GILLETTE,4283.45,4329,-0.0106,0.0103,0.0103,0.1968
20-Apr-23,GILT5YBEES,51.76,51.72,0.0008,0.0033,0.0033,0.063
20-Apr-23,GINNIFILA,21.4,22.5,-0.0501,0.0345,0.0346,0.661
20-Apr-23,GIPCL,75.85,75.1,0.0099,0.0182,0.0182,0.3477
20-Apr-23,GISOLUTION,16.55,15.75,0.0495,0.1176,0.1173,2.241
20-Apr-23,GKWLIMITED,548.4,570.05,-0.0387,0.0245,0.0246,0.47
20-Apr-23,GLAND,1364.5,1416.95,-0.0377,0.0251,0.0252,0.4814
20-Apr-23,GLAXO,1234.55,1245.7,-0.009,0.0128,0.0127,0.2426
20-Apr-23,GLENMARK,512.15,512,0.0003,0.0202,0.0202,0.3859
20-Apr-23,GLFL,2.6,2.5,0.0392,0.0694,0.0693,1.324
20-Apr-23,GLOBAL,145.5,151.05,-0.0374,0.0371,0.0371,0.7088
20-Apr-23,GLOBALVECT,57.05,56.4,0.0115,0.0314,0.0313,0.598
20-Apr-23,GLOBE,2.95,2.9,0.0171,0.0366,0.0365,0.6973
20-Apr-23,GLOBUSSPR,858.35,866.4,-0.0093,0.0298,0.0297,0.5674
20-Apr-23,GLS,446.75,432.15,0.0332,0.0142,0.0143,0.2732
20-Apr-23,GMBREW,587.65,589.55,-0.0032,0.0214,0.0213,0.4069
20-Apr-23,GMDCLTD,134.6,135.6,-0.0074,0.0305,0.0305,0.5827
20-Apr-23,GMMPFAUDLR,1494.6,1520.15,-0.017,0.0249,0.0248,0.4738
20-Apr-23,GMRINFRA,44.4,44.35,0.0011,0.0228,0.0227,0.4337
20-Apr-23,GMRP&UI,17.4,17.35,0.0029,0.0274,0.0274,0.5235
20-Apr-23,GNA,803.7,807.25,-0.0044,0.0255,0.0254,0.4853
20-Apr-23,GNFC,531.7,534.15,-0.0046,0.0278,0.0277,0.5292
20-Apr-23,GOACARBON,503.2,505.8,-0.0052,0.0362,0.0361,0.6897
20-Apr-23,GOCLCORP,332,325.3,0.0204,0.0315,0.0315,0.6018
20-Apr-23,GOCOLORS,1015.85,1005.45,0.0103,0.0215,0.0214,0.4088
20-Apr-23,GODFRYPHLP,1733.6,1707.2,0.0153,0.0261,0.026,0.4967
20-Apr-23,GODHA,1.25,1.15,0.0834,0.0375,0.0379,0.7241
20-Apr-23,GODREJAGRO,434.6,434.6,0,0.0164,0.0163,0.3114
20-Apr-23,GODREJCP,975.15,967.85,0.0075,0.0166,0.0166,0.3171
20-Apr-23,GODREJIND,438.3,442,-0.0084,0.0164,0.0163,0.3114
20-Apr-23,GODREJPROP,1279.45,1292.9,-0.0105,0.0239,0.0239,0.4566
20-Apr-23,GOKEX,360.1,362.85,-0.0076,0.0302,0.0302,0.577
20-Apr-23,GOKUL,29.25,29.3,-0.0017,0.035,0.0349,0.6668
20-Apr-23,GOKULAGRO,108.75,109.95,-0.011,0.0343,0.0342,0.6534
20-Apr-23,GOLDBEES,51.64,51.12,0.0101,0.0078,0.0078,0.149
20-Apr-23,GOLDEDGE,10.5,10.5,0,0,0,0
20-Apr-23,GOLDIAM,141.45,138.65,0.02,0.0304,0.0304,0.5808
20-Apr-23,GOLDSHARE,51.65,51.25,0.0078,0.0077,0.0077,0.1471
20-Apr-23,GOLDTECH,57.3,57,0.0052,0.0397,0.0396,0.7566
20-Apr-23,GOODLUCK,431.55,439.05,-0.0172,0.0313,0.0313,0.598
20-Apr-23,GOODYEAR,1075,1077.05,-0.0019,0.0157,0.0156,0.298
20-Apr-23,GOYALALUM,381.85,371.8,0.0267,0.0194,0.0194,0.3706
20-Apr-23,GPIL,370.2,374.35,-0.0111,0.032,0.0319,0.6094
20-Apr-23,GPPL,110.4,108.8,0.0146,0.0217,0.0216,0.4127
