2020-01-18,EUR,0.9016447628994883,2020-01-19
2020-01-18,GBP,0.7683863534000653,2020-01-19
2020-01-23,INR,71.2571412890,2020-01-24
2020-01-23,EUR,0.9049157602004613,2020-01-24
2020-01-23,GBP,0.7619880330001836,2020-01-24
2020-01-23,INR,71.2682011256,2020-01-24
2020-01-23,EUR,0.9050675658995452,2020-01-24
2020-01-23,GBP,0.7622627078998504,2020-01-24
2020-01-24,INR,71.3267787859,2020-01-25
2020-01-24,EUR,0.9069686882996332,2020-01-25
2020-01-24,GBP,0.7646829514997702,2020-01-25
2020-01-24,INR,71.3176897808,2020-01-25
2020-01-24,EUR,0.9070403780003271,2020-01-25
2020-01-24,GBP,0.7652209077000731,2020-01-25
2020-01-25,INR,71.3349799188,2020-01-26
2020-01-25,EUR,0.9069545504001192,2020-01-26
2020-01-25,GBP,0.7649401184996607,2020-01-26
2020-02-01,INR,71.5341480235,2020-02-02
2020-02-01,EUR,0.9014894072999556,2020-02-02
2020-02-01,GBP,0.7573485029002653,2020-02-02
2020-02-06,INR,71.2152013511,2020-02-07
2020-02-06,EUR,0.9107576125995633,2020-02-07
2020-02-06,GBP,0.7730091134003064,2020-02-07
2020-02-08,INR,71.5116408222,2020-02-09
2020-02-08,EUR,0.9135526422997587,2020-02-09
2020-02-08,GBP,0.7759866793996829,2020-02-09
2020-02-08,INR,71.5079836037,2020-02-09
2020-02-08,EUR,0.9135358432001609,2020-02-09
2020-02-08,GBP,0.776022805000266,2020-02-09
2020-02-09,INR,71.3270024462,2020-02-10
2020-02-09,EUR,0.9129343564002671,2020-02-10
2020-02-09,GBP,0.7754819279001683,2020-02-10
2020-02-14,INR,71.5421379281,2020-02-15
2020-02-14,EUR,0.9236241695996679,2020-02-15
2020-02-14,GBP,0.7665168321002825,2020-02-15
2020-02-15,INR,71.5392346997,2020-02-16
2020-02-15,EUR,0.923290709700477,2020-02-16
2020-02-15,GBP,0.766406730400259,2020-02-16
2020-02-19,INR,71.7414629690,2020-02-20
2020-02-19,EUR,0.9261744959994939,2020-02-20
2020-02-19,GBP,0.774777270299925,2020-02-20
2020-02-19,INR,71.7256182283,2020-02-20
2020-02-19,EUR,0.9261622930999951,2020-02-20
2020-02-19,GBP,0.7747055632003766,2020-02-20
2020-02-21,INR,71.8850809334,2020-02-22
2020-02-21,EUR,0.9221386663997098,2020-02-22
2020-02-21,GBP,0.7717153872003301,2020-02-22
2020-02-23,INR,71.8436895296,2020-02-24
2020-02-23,EUR,0.9241054343995869,2020-02-24
2020-02-23,GBP,0.7730966064996547,2020-02-24
2020-02-28,INR,72.1841859027,2020-02-29
2020-02-28,EUR,0.9068040045994865,2020-02-29
2020-02-28,GBP,0.7799867987999161,2020-02-29
2020-02-29,INR,72.1753921706,2020-03-01
2020-02-29,EUR,0.906858894600197,2020-03-01
2020-02-29,GBP,0.78004543999966,2020-03-01
2020-03-01,INR,72.2408087554,2020-03-02
2020-03-01,EUR,0.9052636960996632,2020-03-02
2020-03-01,GBP,0.7795099733000591,2020-03-02
2020-03-02,INR,72.7292283651,2020-03-03
2020-03-02,EUR,0.897096316599913,2020-03-03
2020-03-02,GBP,0.7824168405995942,2020-03-03
2020-03-04,INR,73.4900482458,2020-03-05
2020-03-04,EUR,0.897806728399748,2020-03-05
2020-03-04,GBP,0.7767489879997251,2020-03-05
2020-03-05,INR,73.8834966480,2020-03-06
2020-03-05,EUR,0.8902490351995644,2020-03-06
2020-03-05,GBP,0.7718715925998246,2020-03-06
2020-03-06,INR,74.1209916889,2020-03-07
2020-03-06,EUR,0.8836725817999944,2020-03-07
2020-03-06,GBP,0.7686477071999896,2020-03-07
2020-03-07,INR,74.0250902829,2020-03-08
2020-03-07,EUR,0.8857930038999652,2020-03-08
2020-03-07,GBP,0.766527755399725,2020-03-08
2020-03-08,INR,73.7138296976,2020-03-09
2020-03-08,EUR,0.8765773337999553,2020-03-09
2020-03-08,GBP,0.7651148098001636,2020-03-09
2020-03-09,INR,74.0499560934,2020-03-10
2020-03-09,EUR,0.8784499323002743,2020-03-10
2020-03-09,GBP,0.7653172099996489,2020-03-10
2020-03-10,INR,73.9348325160,2020-03-11
2020-03-10,EUR,0.8821907932001462,2020-03-11
2020-03-10,GBP,0.7739494203999386,2020-03-11
2020-03-12,INR,74.3920173345,2020-03-13
2020-03-12,EUR,0.8923268370003379,2020-03-13
2020-03-12,GBP,0.7974526014996689,2020-03-13
2020-03-13,INR,73.9410776530,2020-03-14
2020-03-13,EUR,0.9021011100005286,2020-03-14
2020-03-13,GBP,0.8040722307998212,2020-03-14
2020-03-14,INR,73.8691544377,2020-03-15
2020-03-14,EUR,0.900001096999856,2020-03-15
2020-03-14,GBP,0.8143333168002608,2020-03-15
2020-03-16,INR,74.0668665846,2020-03-17
2020-03-16,EUR,0.8941193671995166,2020-03-17
2020-03-16,GBP,0.8153937682997238,2020-03-17
2020-03-18,INR,74.9696352347,2020-03-19
2020-03-18,EUR,0.9180415050005329,2020-03-19
2020-03-18,GBP,0.870238457799873,2020-03-19
2020-03-19,INR,74.7611268389,2020-03-20
2020-03-19,EUR,0.9319545191996942,2020-03-20
2020-03-19,GBP,0.8538193462999132,2020-03-20
2020-03-20,INR,75.5782258372,2020-03-21
2020-03-20,EUR,0.9303920785995521,2020-03-21
2020-03-20,GBP,0.8577415790998907,2020-03-21
2020-03-21,INR,75.4199986208,2020-03-22
2020-03-21,EUR,0.9302881212003596,2020-03-22
2020-03-21,GBP,0.8583382970001926,2020-03-22
2020-03-22,INR,76.0855686041,2020-03-23
2020-03-22,EUR,0.9317840927004162,2020-03-23
2020-03-22,GBP,0.8577900474999652,2020-03-23
2020-03-23,INR,76.1635299408,2020-03-24
2020-03-23,EUR,0.9259380103003076,2020-03-24
2020-03-23,GBP,0.8593495708996914,2020-03-24
2020-03-24,INR,76.3818292589,2020-03-25
2020-03-24,EUR,0.9267902978995128,2020-03-25
2020-03-24,GBP,0.8485978864002028,2020-03-25
2020-03-25,INR,76.9331828030,2020-03-26
2020-03-25,EUR,0.9242855077001584,2020-03-26
2020-03-25,GBP,0.8518308822997116,2020-03-26
2020-03-26,INR,74.5701451441,2020-03-27
2020-03-26,EUR,0.9033435394000112,2020-03-27
2020-03-26,GBP,0.8156990570995795,2020-03-27
2020-03-27,INR,75.3042299787,2020-03-28
2020-03-27,EUR,0.905279696499527,2020-03-28
2020-03-27,GBP,0.8101300149998539,2020-03-28
2020-03-28,INR,74.9080467522,2020-03-29
2020-03-28,EUR,0.8966767403002956,2020-03-29
2020-03-28,GBP,0.8029074272998139,2020-03-29
2020-03-29,INR,75.2369520221,2020-03-30
2020-03-29,EUR,0.9026622672005226,2020-03-30
